date,age_range,gender,language,belonging,cultural_activities,te_reo,cultural_knowledge,trust_nz_government,trust_local_council,trust_nz_police,safety,discrimination,loneliness,independence,support_in_crisis,level_of_control,volunteering_time,paid_working_hours,job_satisfaction,work_life_balance,leisure_time,be_yourself_in_nz,be_yourself_in_newlands,life_satisfaction,meaning_and_purpose,family_wellbeing,access_to_natural_environment,work_travel_time,basic_life_skills,newlands_resident,home_disaster_ready,neighbourhood_support_group,out_of_newlands_during_day,place_out_of_newlands_disaster_ready,satisfaction_income,confident_in_finding_a_new_job,confident_water_safety,optimal_use_of_land,personal_mental_health,vote_local_elections_2019,vote_general_election_2020,voted_local_elections_2022,voted_general_elections_2023
1-Nov-19,35-44,Female,97,97,3,34,31,50,50,50,93,61,70,79,80,86,28,30,50,50,50,93,94,80,80,50,87,50,81,0,,,,,66,57,69,55,74,,,,
1-Nov-19,45-54,Male,63,88,55,23,85,66,49,87,50,25,92,67,78,66,84,37,83,86,52,57,58,78,80,78,77,37,74,0,,,,,66,57,69,55,74,,,,
1-Nov-19,45-54,Female,50,26,45,5,17,45,50,80,80,50,65,95,70,88,86,15,35,35,15,16,25,57,60,75,60,30,80,1,1,0,0,,66,57,69,55,74,,,,
1-Nov-19,25-34,Female,90,95,70,35,90,55,50,80,90,20,30,98,90,75,75,7,85,72,2,90,86,71,75,75,80,10,98,1,1,0,0,,66,57,69,55,74,,,,
1-Nov-19,45-54,Female,93,67,47,4,5,50,72,75,55,50,50,74,73,50,50,33,24,25,25,26,48,37,36,42,53,33,75,1,0,0,0,,66,57,69,55,74,,,,
1-Nov-19,35-44,Female,94,95,97,47,95,70,65,70,92,0,95,87,77,80,95,39,82,50,50,95,92,80,82,76,70,25,99,1,0,0,1,1,66,57,69,55,74,,,,
1-Nov-19,45-54,Female,98,99,52,19,43,43,52,53,53,0,99,93,86,67,53,40,67,72,50,82,91,86,88,92,87,13,52,0,,,,,66,57,69,55,74,,,,
1-Nov-19,45-54,Female,90,90,50,50,90,80,85,80,10,90,80,81,75,80,20,55,70,41,10,70,60,90,70,70,40,60,91,1,1,0,1,1,66,57,69,55,74,,,,
1-Nov-19,25-34,Female,80,96,45,95,46,0,36,50,50,50,50,50,30,25,0,22,0,50,50,50,50,25,0,30,100,0,50,1,0,0,0,,66,57,69,55,74,,,,
1-Nov-19,35-44,Female,25,98,98,30,97,26,31,51,97,98,99,83,97,86,74,58,32,15,21,99,97,74,69,67,95,12,97,1,1,1,0,,66,57,69,55,74,,,,
1-Nov-19,35-44,Female,12,99,9,10,51,7,44,18,91,99,3,97,78,94,61,50,49,50,49,99,99,11,,1,98,2,99,1,0,0,0,0,66,57,69,55,74,,,,
1-Nov-19,35-44,Male,90,50,90,10,50,50,90,90,90,50,90,90,90,50,50,60,80,50,31,90,50,50,80,50,90,50,50,0,,,,,66,57,69,55,74,,,,
1-Nov-19,25-34,Female,96,100,51,73,73,44,74,75,52,0,94,94,87,69,50,40,79,77,10,86,87,89,90,78,76,31,89,1,0,0,1,1,66,57,69,55,74,,,,
1-Nov-19,45-54,Male,98,98,98,5,95,70,70,98,98,2,98,98,98,80,75,35,50,50,25,95,93,75,90,50,98,20,95,1,1,0,1,0,66,57,69,55,74,,,,
1-Nov-19,45-54,Female,95,95,94,37,97,67,30,73,42,0,95,60,95,80,67,39,94,93,52,76,,,80,100,,25,95,0,,,,,66,57,69,55,74,,,,
1-Nov-19,35-44,Female,98,99,1,1,1,10,10,90,30,40,50,90,50,50,40,40,20,20,10,60,60,60,60,50,50,30,70,1,1,0,1,1,66,57,69,55,74,,,,
1-Nov-19,35-44,Male,90,93,96,4,50,88,91,91,97,4,49,94,96,100,50,50,90,80,60,87,94,84,86,89,92,50,90,1,1,1,1,1,66,57,69,55,74,,,,
1-Nov-19,35-44,Male,91,76,58,3,57,54,59,70,73,57,86,84,58,77,60,43,66,59,30,73,83,52,54,55,68,38,86,0,,,,,66,57,69,55,74,,,,
1-Nov-19,25-34,Male,47,93,4,4,4,47,43,90,97,48,49,96,95,93,94,60,89,91,21,95,94,85,88,99,50,20,97,1,1,0,0,,66,57,69,55,74,,,,
1-Nov-19,35-44,Female,95,84,65,14,62,54,57,,,9,60,72,50,61,71,30,53,46,20,59,62,46,75,68,54,9,91,1,0,,,,66,57,69,55,74,,,,
1-Nov-19,55-64,Female,10,98,50,10,1,92,87,5,95,5,51,87,95,90,47,5,5,21,60,94,88,86,90,50,7,60,96,1,1,1,0,,66,57,69,55,74,,,,
1-Nov-19,35-44,Female,99,99,2,21,99,49,73,61,72,3,81,99,85,81,41,31,88,49,60,98,99,84,78,88,97,5,91,0,,,,,66,57,69,55,74,,,,
1-Nov-19,35-44,Female,98,98,98,2,10,98,85,98,15,45,60,85,95,95,60,10,5,5,25,95,100,75,95,90,50,0,30,1,1,0,0,,66,57,69,55,74,,,,
1-Nov-19,45-54,Female,95,96,95,37,97,67,30,75,43,0,96,60,96,82,67,40,94,93,60,76,73,74,76,100,,23,96,,0,,,,66,57,69,55,74,,,,
1-Nov-19,18-24,Female,60,100,1,59,,,,75,85,95,50,65,92,75,80,40,50,50,,96,96,70,51,75,68,10,96,1,1,1,1,1,66,57,69,55,74,,,,
1-Nov-19,45-54,Female,98,99,51,21,92,70,70,90,82,51,95,89,98,91,20,37,92,80,60,92,94,90,89,85,98,35,92,0,,,,,66,57,69,55,74,,,,
1-Nov-19,35-44,Female,93,95,95,15,94,95,95,95,50,5,50,90,50,50,95,25,50,35,20,,25,25,25,50,50,50,95,1,1,1,1,1,66,57,69,55,74,,,,
1-Nov-19,45-54,Female,90,76,35,5,62,48,40,70,50,65,34,80,65,50,50,35,60,85,56,55,65,40,64,61,65,7,85,0,,,,,66,57,69,55,74,,,,
1-Nov-19,45-54,Male,96,97,65,8,63,33,63,63,92,35,49,69,58,61,50,44,66,62,29,73,88,63,87,71,85,44,78,1,0,0,1,1,66,57,69,55,74,,,,
1-Nov-19,35-44,Female,99,95,50,10,24,85,100,97,67,1,50,99,99,85,80,60,87,85,35,90,75,55,73,81,61,10,50,1,1,0,1,0,66,57,69,55,74,,,,
11-May-19,35-44,Female,0,100,0,0,0,30,45,95,80,50,100,100,100,100,50,35,100,60,15,100,50,100,100,100,100,20,100,0,,,,,66,57,69,55,74,,,,
11-May-19,35-44,Female,60,60,0,0,0,50,50,50,50,60,50,70,50,70,70,30,50,50,40,80,80,80,80,80,80,15,80,0,1,0,0,0,66,57,69,55,74,,,,
11-May-19,35-44,Male,95,90,25,0,50,80,85,85,75,50,50,65,50,50,50,40,50,50,50,50,50,50,80,70,45,25,80,1,0,0,0,0,66,57,69,55,74,,,,
11-May-19,35-44,Male,0,100,0,0,92,50,50,50,100,50,100,0,100,50,100,40,100,100,50,0,50,25,100,100,100,50,100,,,,,,66,57,69,55,74,,,,
11-May-19,35-44,Female,0,99,0,0,50,50,92,95,50,0,100,95,100,96,95,40,94,95,50,100,100,100,100,100,50,15,86,,,,,,66,57,69,55,74,,,,
11-May-19,45-54,Male,90,90,0,0,50,100,100,100,50,0,100,100,50,50,50,50,100,50,15,50,50,50,50,100,50,30,50,,,,,,66,57,69,55,74,,,,
11-May-19,45-54,Female,85,100,50,0,50,80,70,100,100,0,100,100,100,100,100,50,100,60,,100,100,86,,,100,10,100,,,,,,66,57,69,55,74,,,,
11-May-19,35-44,Female,50,50,100,0,100,100,100,100,100,50,95,95,50,100,100,50,50,50,60,50,50,50,91,100,50,50,50,,,,,,66,57,69,55,74,,,,
11-Mar-19,35-44,Female,0,50,1,0,0,0,0,60,0,100,50,0,50,50,50,12,16,17,1,50,50,50,50,73,50,50,100,1,1,0,0,,66,57,69,55,74,,,,
11-Mar-19,45-54,Female,87,92,0,0,0,50,54,91,51,0,94,98,90,90,89,40,57,82,60,50,75,80,80,90,95,50,87,0,,,,,66,57,69,55,74,,,,
11-Mar-19,35-44,Female,50,94,0,0,0,50,50,100,0,0,50,,100,100,50,25,50,50,11,50,50,50,50,100,50,22,50,1,1,0,1,1,66,57,69,55,74,,,,
11-Mar-19,15-18,Female,78,50,25,0,25,65,65,60,35,5,50,50,49,54,47,10,69,68,13,35,35,70,100,75,50,10,50,1,1,0,0,1,66,57,69,55,74,,,,
11-Mar-19,45-54,Female,0,100,100,0,50,41,48,100,51,100,100,100,100,50,75,40,50,50,10,40,50,50,50,50,49,40,64,1,1,0,1,1,66,57,69,55,74,,,,
11-Feb-19,45-54,Male,88,94,75,0,49,57,60,56,100,50,75,75,75,75,50,45,50,51,16,75,75,70,70,80,80,15,90,1,1,0,0,,66,57,69,55,74,,,,
11-Feb-19,35-44,Male,90,90,90,0,80,100,100,100,100,30,100,100,80,90,100,50,100,100,50,100,100,100,100,90,70,25,80,1,0,1,1,0,66,57,69,55,74,,,,
11-Feb-19,45-54,Male,95,90,0,0,1,85,85,90,90,50,95,90,95,90,0,50,50,50,10,90,90,80,85,85,95,5,95,1,1,0,1,1,66,57,69,55,74,,,,
11-Jan-19,35-44,Female,95,95,95,0,95,76,80,96,97,10,92,70,95,20,100,30,95,95,5,86,85,86,96,90,95,22,95,0,,,,,66,57,69,55,74,,,,
11-Jan-19,15-18,Female,21,98,61,0,50,17,56,88,68,0,99,37,99,95,40,6,49,97,60,98,99,98,99,99,99,12,88,0,,,,,66,57,69,55,74,,,,
11-Jan-19,35-44,Male,98,88,50,0,51,59,64,99,87,20,72,84,87,79,72,37,74,63,17,78,79,69,79,79,76,28,79,,,,,,66,57,69,55,74,,,,
11-Jan-19,45-54,Male,65,62,10,0,0,70,53,100,74,7,100,0,92,70,100,51,73,69,23,84,90,87,80,67,73,32,73,1,1,0,1,1,66,57,69,55,74,,,,
11-Jan-19,45-54,Male,99,99,50,0,0,43,41,67,51,0,100,98,72,98,51,37,93,95,34,97,98,99,50,50,51,27,97,0,,,,,66,57,69,55,74,,,,
11-Jan-19,35-44,Female,98,96,0,0,0,71,33,91,58,0,95,97,71,88,74,38,38,51,17,76,73,73,60,70,73,22,88,0,,,,,66,57,69,55,74,,,,
11-Jan-19,35-44,Male,52,53,0,0,98,98,100,100,50,51,52,0,50,53,0,49,49,50,0,49,0,50,52,98,52,0,0,0,,,,,66,57,69,55,74,,,,
11-Jan-19,35-44,Female,89,81,50,0,44,50,50,88,90,74,13,84,90,88,72,39,93,83,60,50,50,61,63,80,18,18,,0,0,0,0,0,66,57,69,55,74,,,,
11-Jan-19,35-44,Female,95,60,0,0,5,52,46,72,36,75,50,65,50,55,45,50,50,5,15,35,45,50,50,62,60,30,35,1,1,0,1,1,66,57,69,55,74,,,,
11-Jan-19,45-54,Female,94,52,20,0,0,19,46,69,52,0,75,98,49,89,73,21,24,20,23,53,52,51,66,67,69,0,79,1,,,,,66,57,69,55,74,,,,
11-Jan-19,45-54,Male,92,75,90,0,93,66,69,70,70,46,90,90,95,86,50,46,66,50,30,50,46,50,70,70,69,60,80,0,,,,,66,57,69,55,74,,,,
11-Jan-19,35-44,Female,82,65,13,0,12,80,80,85,84,67,52,75,76,52,79,51,52,52,30,54,52,46,53,62,57,36,76,1,1,0,1,1,66,57,69,55,74,,,,
11-Jan-19,55-64,Female,99,100,1,0,0,76,62,99,99,1,100,100,100,100,79,60,100,80,40,100,100,100,100,100,100,10,84,1,1,0,,,66,57,69,55,74,,,,
11-Jan-19,35-44,Female,11,100,100,0,100,60,50,60,60,70,70,85,85,80,80,60,40,40,20,80,80,80,85,80,80,60,80,0,,,,,66,57,69,55,74,,,,
11-Jan-19,35-44,Female,61,66,90,0,90,65,63,90,91,65,50,98,77,94,63,41,50,32,8,70,53,56,77,76,50,60,94,1,,,,,66,57,69,55,74,,,,
11-Jan-19,35-44,Female,10,100,0,0,0,30,10,65,65,100,50,80,80,90,50,30,69,40,10,30,40,40,40,50,50,41,90,0,,,,,66,57,69,55,74,,,,
11-Jan-19,55-64,Female,99,99,0,0,8,72,52,57,50,17,25,55,73,52,50,0,0,0,7,50,50,50,50,97,98,0,50,1,1,0,1,0,66,57,69,55,74,,,,
11-Jan-19,35-44,Female,0,100,50,0,0,36,35,65,46,0,50,99,61,50,35,58,30,40,26,85,86,85,50,66,96,15,80,1,0,0,1,1,66,57,69,55,74,,,,
11-Jan-19,35-44,Female,0,100,0,0,0,50,39,75,65,51,100,100,100,100,51,40,100,50,8,100,50,100,100,70,100,15,100,0,,,,,66,57,69,55,74,,,,
11-Jan-19,45-54,Female,50,100,50,0,50,20,50,60,0,0,,0,100,50,0,0,,,42,25,0,60,100,30,100,,50,0,,,,,66,57,69,55,74,,,,
11-Jan-19,35-44,Female,67,100,0,0,79,67,51,86,75,44,23,48,74,65,74,60,81,95,21,82,73,67,91,80,95,4,94,0,,,,,66,57,69,55,74,,,,
11-Jan-19,35-44,Male,90,100,0,0,50,25,40,80,80,0,90,100,100,75,80,60,80,20,20,100,100,80,90,80,60,30,80,0,,,,,66,57,69,55,74,,,,
11-Jan-19,35-44,Female,50,95,0,0,0,95,95,95,97,0,97,87,50,95,95,0,50,96,50,96,96,94,94,93,94,50,50,1,1,1,0,0,66,57,69,55,74,,,,
22-Jun-20,65-74,Male,95,97,51,0,30,53,64,96,98,0,96,99,96,89,99,22,96,97,60,96,99,99,96,83,99,15,81,1,1,1,0,,66,57,69,55,74,,,,
18-Jun-20,55-64,Female,0,99,0,0,99,13,0,41,49,99,51,94,57,95,99,51,99,89,51,99,99,93,97,91,94,21,98,0,,1,,,66,57,69,55,74,,,,
16-Jun-20,55-64,Male,60,100,0,0,49,65,53,80,87,68,52,100,65,100,3,60,100,0,8,100,100,52,61,100,60,6,94,1,0,0,,,66,57,69,55,74,,,,
13-Mar-20,15-18,Male,99,99,50,0,50,73,86,99,99,0,99,90,80,100,50,8,71,100,60,100,100,100,100,100,75,10,70,1,1,0,1,1,66,57,69,55,74,,,,
13-Mar-20,18-24,Female,99,86,0,0,56,19,67,68,41,1,15,84,14,51,16,37,84,78,56,98,,,27,81,99,8,72,1,0,0,0,,66,57,69,55,74,,,,
13-Mar-20,85+,Female,99,99,50,0,0,54,50,99,0,0,52,48,99,51,50,0,,,60,99,100,50,50,47,50,,50,1,1,0,0,,66,57,69,55,74,,,,
13-Mar-20,75-84,Female,99,100,0,0,0,99,99,99,99,0,100,99,100,99,0,0,,,,99,99,100,99,100,99,,99,0,,0,0,,66,57,69,55,74,,,,
13-Mar-20,65-74,Female,99,99,0,0,0,51,51,99,49,0,99,87,86,99,,0,,51,60,99,99,99,51,99,51,,70,1,0,0,1,0,66,57,69,55,74,,,,
13-Mar-20,65-74,Female,0,100,100,0,100,100,99,99,1,50,99,99,50,100,100,51,49,50,51,99,99,99,100,99,51,50,100,1,1,1,1,1,66,57,69,55,74,,,,
5-Nov-19,35-44,Female,0,100,0,0,0,30,45,95,80,50,100,100,100,100,50,35,100,60,15,100,50,100,100,100,100,20,100,0,,,,,66,57,69,55,74,,,,
5-Nov-19,35-44,Female,60,60,0,0,0,50,50,50,50,60,50,70,50,70,70,30,50,50,40,80,80,80,80,80,80,15,80,0,1,0,0,0,66,57,69,55,74,,,,
5-Nov-19,35-44,Male,95,90,25,0,50,80,85,85,75,50,50,65,50,50,50,40,50,50,50,50,50,50,80,70,45,25,80,1,0,0,0,0,66,57,69,55,74,,,,
5-Nov-19,35-44,Male,0,100,0,0,92,50,50,50,100,50,100,0,100,50,100,40,100,100,50,0,50,25,100,100,100,50,100,,,,,,66,57,69,55,74,,,,
5-Nov-19,35-44,Female,0,99,0,0,50,50,92,95,50,0,100,95,100,96,95,40,94,95,50,100,100,100,100,100,50,15,86,,,,,,66,57,69,55,74,,,,
5-Nov-19,45-54,Male,90,90,0,0,50,100,100,100,50,0,100,100,50,50,50,50,100,50,15,50,50,50,50,100,50,30,50,,,,,,66,57,69,55,74,,,,
5-Nov-19,45-54,Female,85,100,50,0,50,80,70,100,100,0,100,100,100,100,100,50,100,60,,100,100,86,,,100,10,100,,,,,,66,57,69,55,74,,,,
5-Nov-19,35-44,Female,50,50,100,0,100,100,100,100,100,50,95,95,50,100,100,50,50,50,60,50,50,50,91,100,50,50,50,,,,,,66,57,69,55,74,,,,
3-Nov-19,35-44,Female,0,50,1,0,0,0,0,60,0,100,50,0,50,50,50,12,16,17,1,50,50,50,50,73,50,50,100,1,1,0,0,,66,57,69,55,74,,,,
3-Nov-19,45-54,Female,87,92,0,0,0,50,54,91,51,0,94,98,90,90,89,40,57,82,60,50,75,80,80,90,95,50,87,0,,,,,66,57,69,55,74,,,,
3-Nov-19,35-44,Female,50,94,0,0,0,50,50,100,0,0,50,,100,100,50,25,50,50,11,50,50,50,50,100,50,22,50,1,1,0,1,1,66,57,69,55,74,,,,
3-Nov-19,15-18,Female,78,50,25,0,25,65,65,60,35,5,50,50,49,54,47,10,69,68,13,35,35,70,100,75,50,10,50,1,1,0,0,1,66,57,69,55,74,,,,
3-Nov-19,45-54,Female,0,100,100,0,50,41,48,100,51,100,100,100,100,50,75,40,50,50,10,40,50,50,50,50,49,40,64,1,1,0,1,1,66,57,69,55,74,,,,
2-Nov-19,45-54,Male,88,94,75,0,49,57,60,56,100,50,75,75,75,75,50,45,50,51,16,75,75,70,70,80,80,15,90,1,1,0,0,,66,57,69,55,74,,,,
2-Nov-19,35-44,Male,90,90,90,0,80,100,100,100,100,30,100,100,80,90,100,50,100,100,50,100,100,100,100,90,70,25,80,1,0,1,1,0,66,57,69,55,74,,,,
2-Nov-19,45-54,Male,95,90,0,0,1,85,85,90,90,50,95,90,95,90,0,50,50,50,10,90,90,80,85,85,95,5,95,1,1,0,1,1,66,57,69,55,74,,,,
1-Nov-19,35-44,Female,95,95,95,0,95,76,80,96,97,10,92,70,95,20,100,30,95,95,5,86,85,86,96,90,95,22,95,0,,,,,66,57,69,55,74,,,,
1-Nov-19,15-18,Female,21,98,61,0,50,17,56,88,68,0,99,37,99,95,40,6,49,97,60,98,99,98,99,99,99,12,88,0,,,,,66,57,69,55,74,,,,
1-Nov-19,35-44,Male,98,88,50,0,51,59,64,99,87,20,72,84,87,79,72,37,74,63,17,78,79,69,79,79,76,28,79,,,,,,66,57,69,55,74,,,,
1-Nov-19,45-54,Male,65,62,10,0,0,70,53,100,74,7,100,0,92,70,100,51,73,69,23,84,90,87,80,67,73,32,73,1,1,0,1,1,66,57,69,55,74,,,,
1-Nov-19,45-54,Male,99,99,50,0,0,43,41,67,51,0,100,98,72,98,51,37,93,95,34,97,98,99,50,50,51,27,97,0,,,,,66,57,69,55,74,,,,
1-Nov-19,35-44,Female,98,96,0,0,0,71,33,91,58,0,95,97,71,88,74,38,38,51,17,76,73,73,60,70,73,22,88,0,,,,,66,57,69,55,74,,,,
1-Nov-19,35-44,Male,52,53,0,0,98,98,100,100,50,51,52,0,50,53,0,49,49,50,0,49,0,50,52,98,52,0,0,0,,,,,66,57,69,55,74,,,,
1-Nov-19,35-44,Female,89,81,50,0,44,50,50,88,90,74,13,84,90,88,72,39,93,83,60,50,50,61,63,80,18,18,,0,0,0,0,0,66,57,69,55,74,,,,
1-Nov-19,35-44,Female,95,60,0,0,5,52,46,72,36,75,50,65,50,55,45,50,50,5,15,35,45,50,50,62,60,30,35,1,1,0,1,1,66,57,69,55,74,,,,
1-Nov-19,45-54,Female,94,52,20,0,0,19,46,69,52,0,75,98,49,89,73,21,24,20,23,53,52,51,66,67,69,0,79,1,,,,,66,57,69,55,74,,,,
1-Nov-19,45-54,Male,92,75,90,0,93,66,69,70,70,46,90,90,95,86,50,46,66,50,30,50,46,50,70,70,69,60,80,0,,,,,66,57,69,55,74,,,,
1-Nov-19,35-44,Female,82,65,13,0,12,80,80,85,84,67,52,75,76,52,79,51,52,52,30,54,52,46,53,62,57,36,76,1,1,0,1,1,66,57,69,55,74,,,,
1-Nov-19,55-64,Female,99,100,1,0,0,76,62,99,99,1,100,100,100,100,79,60,100,80,40,100,100,100,100,100,100,10,84,1,1,0,,,66,57,69,55,74,,,,
1-Nov-19,35-44,Female,11,100,100,0,100,60,50,60,60,70,70,85,85,80,80,60,40,40,20,80,80,80,85,80,80,60,80,0,,,,,66,57,69,55,74,,,,
1-Nov-19,35-44,Female,61,66,90,0,90,65,63,90,91,65,50,98,77,94,63,41,50,32,8,70,53,56,77,76,50,60,94,1,,,,,66,57,69,55,74,,,,
1-Nov-19,35-44,Female,10,100,0,0,0,30,10,65,65,100,50,80,80,90,50,30,69,40,10,30,40,40,40,50,50,41,90,0,,,,,66,57,69,55,74,,,,
1-Nov-19,55-64,Female,99,99,0,0,8,72,52,57,50,17,25,55,73,52,50,0,0,0,7,50,50,50,50,97,98,0,50,1,1,0,1,0,66,57,69,55,74,,,,
1-Nov-19,35-44,Female,0,100,50,0,0,36,35,65,46,0,50,99,61,50,35,58,30,40,26,85,86,85,50,66,96,15,80,1,0,0,1,1,66,57,69,55,74,,,,
1-Nov-19,35-44,Female,0,100,0,0,0,50,39,75,65,51,100,100,100,100,51,40,100,50,8,100,50,100,100,70,100,15,100,0,,,,,66,57,69,55,74,,,,
1-Nov-19,45-54,Female,50,100,50,0,50,20,50,60,0,0,,0,100,50,0,0,,,42,25,0,60,100,30,100,,50,0,,,,,66,57,69,55,74,,,,
1-Nov-19,35-44,Female,67,100,0,0,79,67,51,86,75,44,23,48,74,65,74,60,81,95,21,82,73,67,91,80,95,4,94,0,,,,,66,57,69,55,74,,,,
1-Nov-19,35-44,Male,90,100,0,0,50,25,40,80,80,0,90,100,100,75,80,60,80,20,20,100,100,80,90,80,60,30,80,0,,,,,66,57,69,55,74,,,,
1-Nov-19,35-44,Female,50,95,0,0,0,95,95,95,97,0,97,87,50,95,95,0,50,96,50,96,96,94,94,93,94,50,50,1,1,1,0,0,66,57,69,55,74,,,,
15-Oct-25,65-74,Female,100,90,30,0,50,70,80,100,70,0,50,70,80,80,90,0,,,55,90,90,70,,70,80,20,70,1,1,0,0,,66,57,90,80,74,,,1,1
15-Oct-25,65-74,Female,90,100,30,0,30,40,30,80,70,0,50,90,80,80,50,0,,,20,100,100,90,,90,90,20,100,1,1,1,0,0,66,57,50,50,74,,,1,1
17-Oct-25,65-74,Male,100,100,0,0,0,50,80,100,100,0,0,100,100,100,0,0,,100,45,100,100,100,,100,100,20,100,1,1,0,0,,66,57,100,100,74,,,1,1
21-Oct-25,65-74,Do not wish to state,100,80,0,0,0,80,50,80,50,0,0,100,80,100,0,0,,,35,100,100,100,,100,100,20,100,1,1,0,0,,66,57,100,80,74,,,1,1
26-Oct-25,65-74,Female,100,100,30,0,30,40,40,90,80,30,0,100,100,90,90,0,,,60,90,100,90,,70,100,35,100,1,1,0,,,66,57,100,20,74,,,1,1
15-Oct-25,75-84,Male,100,100,0,0,0,80,50,100,80,,0,100,100,100,50,0,,,60,100,100,80,,80,100,20,80,1,1,0,,1,66,10,80,50,74,,,1,1
15-Oct-25,55-64,Female,100,80,50,50,50,60,60,90,90,30,50,100,100,100,50,0,,50,60,80,100,100,,70,100,20,100,1,1,1,0,,66,10,80,60,74,,,1,1
16-Oct-25,55-64,Female,100,100,0,0,30,60,60,80,40,0,0,90,100,100,90,0,,90,60,90,90,90,,90,80,20,100,1,1,0,0,,66,80,80,60,74,,,1,1
16-Oct-25,55-64,Female,20,80,0,0,30,30,50,90,40,0,80,20,30,30,50,0,,30,60,100,80,30,,50,50,20,80,1,1,0,0,0,66,40,80,50,74,,,1,1
17-Oct-25,25-34,Female,90,50,0,50,30,10,30,20,20,30,50,100,90,80,0,0,,40,35,50,60,50,,50,20,20,50,1,0,0,0,,66,10,40,10,74,,,1,1
17-Oct-25,55-64,Female,100,100,0,50,30,50,70,100,50,50,50,50,90,80,90,0,,80,60,100,100,70,,70,100,20,100,1,1,1,0,,66,80,80,70,74,,,1,1
17-Oct-25,35-44,Female,100,80,0,0,30,80,80,90,90,0,0,90,80,90,90,0,,100,35,90,100,90,,90,90,20,100,1,1,1,1,0,66,90,70,60,74,,,1,1
17-Oct-25,45-54,Female,100,80,0,0,30,40,40,60,70,30,0,80,90,70,90,0,,50,60,70,70,70,,70,80,20,80,1,1,0,0,1,66,30,50,50,74,,,1,1
18-Oct-25,45-54,Female,100,90,50,50,30,10,80,70,80,0,0,70,60,60,50,0,,,20,90,90,70,,40,90,20,80,1,0,,,,66,70,80,50,74,,,1,1
19-Oct-25,35-44,Female,100,80,30,0,30,50,70,80,90,30,50,90,70,70,0,0,,60,20,90,70,80,,80,80,20,70,1,1,0,0,,66,60,90,70,74,,,1,1
21-Oct-25,35-44,Female,100,90,0,0,30,20,50,80,70,0,0,90,100,100,50,45,,,20,80,80,90,,80,50,20,80,1,1,0,0,,66,90,50,50,74,,,1,1
22-Oct-25,25-34,Female,90,70,0,0,0,10,50,60,60,30,50,100,80,100,90,0,,,25,50,50,50,,50,70,55,70,1,1,1,1,1,66,30,60,20,74,,,1,1
22-Oct-25,65-74,Male,100,80,0,0,30,60,40,80,70,0,50,90,80,70,50,0,,,60,80,80,90,,80,60,25,90,1,1,0,0,,66,60,40,60,74,,,1,1
23-Oct-25,25-34,Female,20,100,0,0,0,80,80,60,70,0,0,70,80,100,50,35,,100,55,100,100,80,,80,50,35,80,1,,0,1,1,66,80,100,100,74,,,0,1
24-Oct-25,25-34,Female,80,60,0,0,30,50,50,50,20,50,50,80,50,90,0,0,,70,20,90,80,70,,50,80,20,60,1,1,0,0,0,66,60,40,70,74,,,0,0
24-Oct-25,45-54,Female,100,100,0,0,0,20,80,100,30,50,80,80,90,20,0,0,,,35,70,90,30,,50,90,20,60,1,0,0,0,,66,80,70,20,74,,,1,1
26-Oct-25,35-44,Female,20,100,30,50,30,30,70,70,70,30,50,50,70,70,90,0,,,25,90,90,60,,70,80,20,70,1,0,0,0,,66,70,30,30,74,,,1,1
29-Oct-25,65-74,Male,100,70,30,0,30,30,20,70,70,30,80,50,80,50,90,0,,50,25,60,50,60,,50,90,20,80,0,,,,,66,20,90,50,74,,,1,1
29-Sept-25,35-44,Female,90,60,30,0,0,40,30,70,50,30,0,70,40,70,50,35,80,90,25,80,80,90,,80,90,25,70,1,0,0,1,0,70,80,70,60,74,,,1,1
10-Oct-25,55-64,Male,100,20,0,0,0,10,20,10,70,50,50,50,10,50,0,20,20,20,25,60,60,40,,90,60,20,100,1,1,0,,,10,10,50,40,74,,,1,1
15-Oct-25,45-54,Male,100,100,30,0,30,60,30,80,80,30,0,80,50,90,90,45,60,60,35,100,100,80,,50,90,25,100,1,0,0,1,0,60,50,90,70,74,,,1,1
15-Oct-25,25-34,Male,100,90,0,0,30,20,50,70,80,30,50,80,90,70,90,45,80,60,60,90,90,70,,70,90,55,90,1,1,0,1,1,40,90,100,60,74,,,1,1
15-Oct-25,45-54,Male,100,60,0,0,30,10,30,80,80,30,50,100,60,50,0,45,90,80,20,80,50,40,,60,80,25,90,1,0,0,1,1,50,10,10,60,74,,,1,1
16-Oct-25,45-54,Female,100,80,0,0,30,40,10,90,90,30,50,100,50,90,50,25,90,90,25,70,70,80,,90,100,20,70,1,1,0,,,70,50,70,50,74,,,1,1
16-Oct-25,45-54,Female,100,80,30,0,30,20,80,80,50,30,0,90,90,80,50,35,80,70,20,80,90,90,,80,90,35,90,1,1,1,1,1,60,60,80,60,74,,,1,1
16-Oct-25,45-54,Do not wish to state,100,100,50,50,30,30,60,80,70,50,50,100,100,80,90,20,50,30,20,100,100,70,,70,80,20,100,1,0,0,0,,10,40,40,30,74,,,1,1
16-Oct-25,45-54,Female,100,30,30,50,50,10,60,90,40,30,50,100,100,80,90,20,80,80,20,70,100,70,,20,90,20,100,1,1,0,,,20,10,90,40,74,,,1,1
17-Oct-25,45-54,Female,100,100,0,0,30,20,20,70,80,30,50,60,40,40,50,45,70,50,20,100,100,50,,50,50,20,100,1,1,0,0,,40,70,80,40,74,,,1,1
